ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x17f5,CUS_0x6a1b,August,Toonkeln,33,252-50-2326,Accountant,30788.44,2623.703333333333,7,9,31,6,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Personal Loan, and Credit-Builder Loan",49,20,21.73,9.0,Bad,3470.08,38.25442229235325,,Yes,114.533020898938,242.53234925147845,!@9#%8,195.30496318291688,Standard
0x17fa,CUS_0x9bc1,January,Jaisinghanij,42,445-18-4420,Architect,20574.47,1740.539166666667,6,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,,13.74,6.0,Standard,749.95,25.82415682115377,10 Years and 11 Months,NM,49.348666321498655,145.90047799348733,Low_spent_Small_value_payments,268.80477235168075,Standard
0x17fb,CUS_0x9bc1,February,Jaisinghanij,42,445-18-4420,Architect,20574.47,1740.539166666667,6,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,10,13.74,6.0,Standard,749.95,37.263233747795475,11 Years and 0 Months,Yes,49.348666321498655,,Low_spent_Small_value_payments,309.74074067429456,Standard
0x17fc,CUS_0x9bc1,March,,42,445-18-4420,_______,20574.47_,1740.539166666667,6,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,10,14.74,11.0,Standard,749.95,27.208012594711075,11 Years and 1 Months,Yes,14982.0,127.24552583717698,!@9#%8,267.45972450799104,Standard
0x17fd,CUS_0x9bc1,April,Jaisinghanij,42,445-18-4420,_______,20574.47,,572,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,12,6.74,11.0,Standard,749.95,36.55953784388107,11 Years and 2 Months,Yes,49.348666321498655,25.161404432750263,High_spent_Medium_value_payments,349.54384591241774,Standard
0x17fe,CUS_0x9bc1,May,Jaisinghanij,-500,445-18-4420,Architect,20574.47,1740.539166666667,6,1327,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,7,13.74,11.0,Standard,749.95,29.036163648444987,11 Years and 3 Months,Yes,49.348666321498655,139.97856227172545,Low_spent_Large_value_payments,254.72668807344257,Standard
0x17ff,CUS_0x9bc1,June,Jaisinghanij,42,445-18-4420,Architect,20574.47,1740.539166666667,6,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,10,6.74,11.0,Standard,749.95,37.55229512400509,11 Years and 4 Months,Yes,49.348666321498655,192.3720689532156,Low_spent_Small_value_payments,222.33318139195245,Standard
0x1800,CUS_0x9bc1,July,Jaisinghanij,42,445-18-4420,Architect,20574.47,1740.539166666667,6,3,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",1,7,13.74,11.0,Standard,749.95,38.33877418250452,11 Years and 5 Months,Yes,49.348666321498655,119.2737917167095,Low_spent_Large_value_payments,275.43145862845853,Standard
0x1801,CUS_0x9bc1,August,Jaisinghanij,42,445-18-4420,Architect,20574.47,1740.539166666667,6,1189,14,4,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, and Home Equity Loan",6,10,13.74,11.0,Standard,749.95,28.62902965219592,11 Years and 6 Months,Yes,49.348666321498655,,High_spent_Large_value_payments,322.7377425973424,Standard
0x1806,CUS_0xc65,January,Pomeroyi,21,473-91-5845,Lawyer,148699.32,12432.61,3,4,748,3,"Personal Loan, Mortgage Loan, and Payday Loan",13,8,9.2,1.0,Good,949.38,41.687213348432586,30 Years and 7 Months,No,364.9151774048712,296.1518279313217,High_spent_Large_value_payments,822.1939946638072,Good
0x1807,CUS_0xc65,February,,21,#F%$D@*&8,_______,148699.32_,12432.61,3,4,1138,-100,"Personal Loan, Mortgage Loan, and Payday Loan",13,4,9.2,1.0,Good,949.38,28.510774652067795,30 Years and 8 Months,No,364.9151774048712,237.91838093113248,High_spent_Large_value_payments,880.4274416639964,Good
0x1808,CUS_0xc65,March,,21,473-91-5845,_______,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",13,3,9.2,1.0,Good,949.38,41.47825034175928,30 Years and 9 Months,No,364.9151774048712,__10000__,High_spent_Medium_value_payments,705.6144781572356,Good
0x1809,CUS_0xc65,April,,22,473-91-5845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",13,6,9.2,1.0,Good,949.38,31.401516359038073,30 Years and 10 Months,No,364.9151774048712,599.4618328116311,Low_spent_Medium_value_payments,558.8839897834979,Good
0x180a,CUS_0xc65,May,Pomeroyi,22,473-91-5845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",10,3,10.2,525.0,_,949.38,34.26155637445099,30 Years and 11 Months,No,364.9151774048712,264.79842475467024,High_spent_Large_value_payments,853.5473978404586,Good
0x180b,CUS_0xc65,June,Pomeroyi,22,473-91-5845,Lawyer,148699.32,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",13,6,9.2,1.0,Good,949.38,26.71579704085419,31 Years and 0 Months,No,364.9151774048712,861.1156691643064,High_spent_Small_value_payments,277.2301534308226,Good
0x180c,CUS_0xc65,July,Pomeroyi,22,#F%$D@*&8,Lawyer,148699.32_,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",18,6,9.2,1.0,_,949.38,39.77628576926387,31 Years and 1 Months,No,364.9151774048712,342.81426591925293,!@9#%8,785.5315566758761,Good
0x180d,CUS_0xc65,August,Pomeroyi,22,473-91-5845,Lawyer,148699.32_,12432.61,3,4,5,3,"Personal Loan, Mortgage Loan, and Payday Loan",16,8,9.2,1.0,Good,949.38,40.605388381855605,31 Years and 2 Months,No,364.9151774048712,328.9078393799951,High_spent_Medium_value_payments,799.437983215134,Good
0x1812,CUS_0xaedb,January,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,Good,1095.73,33.434371517540995,19 Years and 7 Months,No,0.0,162.99558622762183,High_spent_Large_value_payments,795.554663772378,Good
0x1813,CUS_0xaedb,February,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,,6.43,3.0,_,1095.73,38.389820031990425,19 Years and 8 Months,NM,0.0,81.57260644250123,High_spent_Medium_value_payments,886.9776435574988,Good
0x1814,CUS_0xaedb,March,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,_,1095.73,36.62486341899649,19 Years and 9 Months,No,0.0,128.5248739482009,High_spent_Medium_value_payments,840.0253760517992,Good
0x1815,CUS_0xaedb,April,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,-100,,12,7,6.43,3.0,Good,1095.73,31.360244741417908,19 Years and 10 Months,No,0.0,303.6646866498075,Low_spent_Large_value_payments,684.8855633501927,Good
0x1816,CUS_0xaedb,May,Olivia Oranr,19,272-47-1135,Musician,85554.03,7185.5025,1488,2,3,-100,,14,,6.43,3.0,_,1095.73,41.66180246621809,19 Years and 11 Months,No,0.0,70.82263261910934,High_spent_Large_value_payments,887.7276173808908,Good
0x1817,CUS_0xaedb,June,,19,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,Good,1095.73,25.026326020444888,20 Years and 0 Months,No,0.0,465.4277736563579,Low_spent_Large_value_payments,523.1224763436421,Good
0x1818,CUS_0xaedb,July,Olivia Oranr,3885,272-47-1135,Musician,85554.03,7185.5025,4,2,3,0,,12,4_,6.43,3.0,Good,1095.73,23.91628778322776,20 Years and 1 Months,No,0.0,,Low_spent_Medium_value_payments,273.6508992743441,Good
0x1819,CUS_0xaedb,August,Olivia Oranr,20_,#F%$D@*&8,_______,85554.03,7185.5025,4,2,3,0,,12,7,6.43,3.0,Good,1095.73,41.51328788148247,,No,81050.0,78.79818322985322,High_spent_Large_value_payments,879.7520667701468,Good
0x181e,CUS_0x8e9b,January,Rachelle Younglaic,15,925-51-5335,Entrepreneur,55829.79,4369.4825,10,10,18,8_,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,20,27.99,11.0,_,3422.49,27.070543470468746,,Yes,314.90178526768176,348.79948852088904,Low_spent_Small_value_payments,63.24697621142922,Standard
0x181f,CUS_0x8e9b,February,Rachelle Younglaic,15,925-51-5335,Entrepreneur,18334118.0,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,18,20.99,11.0,Bad,3422.49,36.72993924037535,10 Years and 6 Months,Yes,314.90178526768176,124.54147043620928,High_spent_Small_value_payments,257.50499429610903,Standard
0x1820,CUS_0x8e9b,March,Rachelle Younglaic,15,#F%$D@*&8,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,19,27.99,11.0,Bad,3422.49,27.978801736074782,10 Years and 7 Months,Yes,314.90178526768176,132.0062494947303,High_spent_Small_value_payments,250.040215237588,Standard
0x1821,CUS_0x8e9b,April,Rachelle Younglaic,15,925-51-5335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,18,27.99,11.0,Bad,3422.49,27.113304020874754,,Yes,314.90178526768176,172.22330996900791,High_spent_Small_value_payments,209.82315476331038,Standard
0x1822,CUS_0x8e9b,May,Rachelle Younglaic,16,925-51-5335,Entrepreneur,55829.79,4369.4825,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",27,18,_,11.0,Bad,3422.49,38.02568458368197,10 Years and 9 Months,Yes,314.90178526768176,182.04655003168392,High_spent_Small_value_payments,199.99991470063443,Standard
0x1823,CUS_0x8e9b,June,Rachelle Younglaic,16,925-51-5335,Entrepreneur,55829.79,,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",31,21,27.99,11.0,_,3422.49,23.346696861415964,10 Years and 10 Months,Yes,314.90178526768176,106.90011269109905,High_spent_Large_value_payments,255.1463520412192,Standard
0x1824,CUS_0x8e9b,July,Rachelle Younglaic,16,925-51-5335,Entrepreneur,55829.79,,10,10,18,8_,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,15,27.99,11.0,Bad,3422.49,30.836960208112888,,NM,314.90178526768176,192.3040599769492,Low_spent_Small_value_payments,219.74240475536902,Poor
0x1825,CUS_0x8e9b,August,,16,925-51-5335,Entrepreneur,55829.79,,10,10,18,8,"Student Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",30,19,23.99,11.0,Bad,3422.49,37.865668074107326,11 Years and 0 Months,Yes,314.90178526768176,255.72950135688282,Low_spent_Small_value_payments,156.31696337543542,Standard
0x182a,CUS_0x609d,January,,27,911-47-6879,Architect,19717385.0,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,,8.82,11.0,Bad,2797.17_,25.314338857654143,13 Years and 11 Months,Yes,58.86844083860843,60.55078556335062,High_spent_Small_value_payments,246.32435693137433,Standard
0x182b,CUS_0x609d,February,,27,911-47-6879,Architect,14165.23,,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",55,24,6.82,11.0,Bad,2797.17,33.13167712163907,14 Years and 0 Months,Yes,58.86844083860843,__10000__,Low_spent_Small_value_payments,252.01660303526413,Poor
0x182c,CUS_0x609d,March,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",56,24,8.82,11.0,_,2797.17,33.07759975839418,14 Years and 1 Months,Yes,58.86844083860843,124.0568381028943,Low_spent_Small_value_payments,212.8183043918306,Poor
0x182d,CUS_0x609d,April,Shupingu,27,#F%$D@*&8,_______,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,24,8.82,11.0,Bad,2797.17,31.87826486412917,14 Years and 2 Months,Yes,58.86844083860843,95.67488196324194,Low_spent_Small_value_payments,241.20026053148297,Standard
0x182e,CUS_0x609d,May,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,24,8.82,11.0,Bad,2797.17,27.64251073394816,14 Years and 3 Months,Yes,58.86844083860843,105.75675459442276,Low_spent_Medium_value_payments,221.1183879003021,Poor
0x182f,CUS_0x609d,June,Shupingu,27,911-47-6879,Architect,14165.23_,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",55,24,8.82,11.0,Bad,2797.17,30.732960214272826,14 Years and 4 Months,Yes,58.86844083860843,53.85988289381308,Low_spent_Small_value_payments,283.0152596009118,Poor
0x1830,CUS_0x609d,July,Shupingu,27,911-47-6879,Architect,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",59,24,8.82,11.0,Bad,2797.17,32.4729892967946,14 Years and 5 Months,Yes,58.86844083860843,45.62644681511021,Low_spent_Medium_value_payments,281.2486956796147,Poor
0x1831,CUS_0x609d,August,Shupingu,27,911-47-6879,_______,14165.23,1057.4358333333332,7,10,33,9,"Credit-Builder Loan, Personal Loan, Credit-Builder Loan, Mortgage Loan, Personal Loan, Payday Loan, Payday Loan, Payday Loan, and Student Loan",61,26,8.82,11.0,_,2797.17,35.201445477378066,14 Years and 6 Months,NM,58.86844083860843,133.8825777377157,Low_spent_Small_value_payments,202.9925647570092,Standard
0x1836,CUS_0x75c6,January,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,,10.98,0.0,Good,680.77,35.12551975918455,20 Years and 8 Months,No,121.68201673654264,__10000__,Low_spent_Large_value_payments,333.29198185875254,Good
0x1837,CUS_0x75c6,February,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2_,"Auto Loan, and Payday Loan",6,6,10.98,0.0,_,680.77,26.786102244586612,20 Years and 9 Months,No,121.68201673654264,106.95036139439999,High_spent_Large_value_payments,760.3649552023904,Standard
0x1838,CUS_0x75c6,March,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",3,,_,0.0,Good,680.77,31.308508751147254,20 Years and 10 Months,No,121.68201673654264,90.98095528937552,High_spent_Large_value_payments,776.3343613074152,Good
0x1839,CUS_0x75c6,April,"""John ODonnell""p",30,587-65-8904,Teacher,2709655.0,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,,10.98,0.0,Good,680.77,26.44728155934813,20 Years and 11 Months,No,121.68201673654264,264.2066739274231,Low_spent_Small_value_payments,653.1086426693676,Standard
0x183a,CUS_0x75c6,May,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,5,10.98,0.0,Good,680.77,33.96003440020585,21 Years and 0 Months,No,121.68201673654264,799.3743610756787,Low_spent_Small_value_payments,117.94095552111172,Good
0x183b,CUS_0x75c6,June,"""John ODonnell""p",30_,587-65-8904,_______,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",6,4,9.98,0.0,Good,680.77,28.92882974582685,21 Years and 1 Months,No,10292.0,173.09436921741766,!@9#%8,694.2209473793729,Good
0x183c,CUS_0x75c6,July,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2_,"Auto Loan, and Payday Loan",2,5,10.98,0.0,Good,680.77,30.483817218934423,21 Years and 2 Months,No,121.68201673654264,169.11088560882388,High_spent_Large_value_payments,698.2044309879668,Good
0x183d,CUS_0x75c6,August,"""John ODonnell""p",30,587-65-8904,Teacher,87215.68,7489.973333333332,2,6,8,2,"Auto Loan, and Payday Loan",2,8,10.98,0.0,Good,680.77,35.622883365649685,21 Years and 3 Months,NM,19734.0,304.20281042249366,High_spent_Medium_value_payments,573.112506174297,Good
0x1842,CUS_0x9b3c,January,Scheydere,43,224-48-7837,Lawyer,81842.28,,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,19,16.25,9.0,Bad,3053.16,39.43016630693703,0 Years and 4 Months,NM,574.0657978713467,162.58872416902926,High_spent_Medium_value_payments,194.364477959624,Standard
0x1843,CUS_0x9b3c,February,Scheydere,43,224-48-7837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,16,16.25,9.0,_,3053.16,26.050884837843643,0 Years and 5 Months,Yes,574.0657978713467,152.73376617951737,!@9#%8,204.21943594913586,Standard
0x1844,CUS_0x9b3c,March,Scheydere,43,#F%$D@*&8,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,19,16.25,9.0,Bad,3053.16,24.07007993001725,0 Years and 6 Months,Yes,574.0657978713467,192.47311480080555,High_spent_Small_value_payments,174.48008732784763,Standard
0x1845,CUS_0x9b3c,April,Scheydere,43_,224-48-7837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,16,14.25,9.0,Bad,3053.16,27.926609653819963,,Yes,574.0657978713467,332.91312448523337,High_spent_Small_value_payments,34.04007764341981,Standard
0x1846,CUS_0x9b3c,May,Scheydere,43,224-48-7837,Lawyer,81842.28,,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,17,16.25,11.0,Bad,3053.16,31.31743280165792,0 Years and 8 Months,Yes,574.0657978713467,447.84857819702745,Low_spent_Medium_value_payments,,Standard
0x1847,CUS_0x9b3c,June,Scheydere,43,224-48-7837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,19,16.25,11.0,Bad,3053.16,28.643128748008227,0 Years and 9 Months,Yes,574.0657978713467,165.0734557930175,High_spent_Large_value_payments,181.87974633563567,Standard
0x1848,CUS_0x9b3c,July,,43,224-48-7837,Lawyer,81842.28,6810.19,10,9,25,9,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,19,10.25,11.0,Bad,3053.16,24.557218399385608,0 Years and 10 Months,Yes,574.0657978713467,201.90262132078453,Low_spent_Medium_value_payments,185.0505808078686,Standard
0x1849,CUS_0x9b3c,August,Scheydere,43,224-48-7837,Lawyer,81842.28_,,10,9,25,9_,"Student Loan, Auto Loan, Personal Loan, Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, Auto Loan, and Personal Loan",20,16,16.25,11.0,Bad,3053.16,30.561750479920683,,NM,574.0657978713467,79.38081204748913,High_spent_Large_value_payments,267.57239008116403,Standard
0x184e,CUS_0x22a3,January,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,-100,"Personal Loan, and Student Loan",18,10,11.94,2.0,Standard,1079.73,33.77692753166114,31 Years and 7 Months,No,95.5216287821567,,High_spent_Large_value_payments,884.9056902902464,Standard
0x184f,CUS_0x22a3,February,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",23,10,11.94,2.0,Standard,1079.73,35.74006714971697,31 Years and 8 Months,NM,95.5216287821567,265.3115233534598,High_spent_Medium_value_payments,717.1043478643835,Standard
0x1850,CUS_0x22a3,March,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",23,10,11.94,2.0,_,1079.73,42.13760292599426,31 Years and 9 Months,NM,95.5216287821567,377.3584081424742,Low_spent_Medium_value_payments,635.0574630753691,Standard
0x1851,CUS_0x22a3,April,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",28,,13.94,2.0,Standard,1079.73,28.068382392311836,31 Years and 10 Months,No,95.5216287821567,623.4087218945351,Low_spent_Medium_value_payments,389.00714932330817,Good
0x1852,CUS_0x22a3,May,Nate Raymondj,38,477-90-5881,Doctor,95956.5,8279.375,8,4,11,2,"Personal Loan, and Student Loan",22,13,11.94,2.0,Standard,1079.73,37.20726208094325,31 Years and 11 Months,No,95.5216287821567,517.8021721033211,High_spent_Small_value_payments,474.61369911452215,Standard
